category,image,model,roi_id,area_px,mean_intensity,gap_with_prev_roi
---,CATEGORY: AERIAL_PERSPECTIVE,---,---,---,---,---
figure_ground_bias,cmp_figure_ground_021.png,v1,1,4788,49.15,0.0
figure_ground_bias,cmp_figure_ground_021.png,v2,1,4788,0.19,0.0
figure_ground_bias,cmp_figure_ground_021.png,v3,1,4788,156.13,0.0
figure_ground_bias,cmp_figure_ground_021.png,orig,2,1360,200.0,100.0
figure_ground_bias,cmp_figure_ground_021.png,v1,2,1360,94.09,44.94
figure_ground_bias,cmp_figure_ground_021.png,v2,2,1360,51.23,51.04
figure_ground_bias,cmp_figure_ground_021.png,v3,2,1360,52.09,104.04
figure_ground_bias,cmp_figure_ground_022.png,orig,1,3249,100.0,0.0
figure_ground_bias,cmp_figure_ground_022.png,v1,1,3249,56.47,0.0
figure_ground_bias,cmp_figure_ground_022.png,v2,1,3249,0.3,0.0
figure_ground_bias,cmp_figure_ground_022.png,v3,1,3249,179.5,0.0
figure_ground_bias,cmp_figure_ground_022.png,orig,2,2025,200.0,100.0
figure_ground_bias,cmp_figure_ground_022.png,v1,2,2025,76.5,20.03
figure_ground_bias,cmp_figure_ground_022.png,v2,2,2025,51.58,51.28
figure_ground_bias,cmp_figure_ground_022.png,v3,2,2025,85.79,93.71
figure_ground_bias,cmp_figure_ground_023.png,orig,1,3332,100.0,0.0
figure_ground_bias,cmp_figure_ground_023.png,v1,1,3332,50.93,0.0
figure_ground_bias,cmp_figure_ground_023.png,v2,1,3332,0.38,0.0
figure_ground_bias,cmp_figure_ground_023.png,v3,1,3332,139.75,0.0
figure_ground_bias,cmp_figure_ground_023.png,orig,2,1482,200.0,100.0
figure_ground_bias,cmp_figure_ground_023.png,v1,2,1482,91.19,40.26
figure_ground_bias,cmp_figure_ground_023.png,v2,2,1482,68.73,68.35
figure_ground_bias,cmp_figure_ground_023.png,v3,2,1482,52.8,86.95
figure_ground_bias,cmp_figure_ground_024.png,orig,1,4914,100.0,0.0
figure_ground_bias,cmp_figure_ground_024.png,v1,1,4914,67.58,0.0
figure_ground_bias,cmp_figure_ground_024.png,v2,1,4914,0.23,0.0
figure_ground_bias,cmp_figure_ground_024.png,v3,1,4914,197.72,0.0
figure_ground_bias,cmp_figure_ground_024.png,orig,2,1140,200.0,100.0
figure_ground_bias,cmp_figure_ground_024.png,v1,2,1140,66.52,1.06
figure_ground_bias,cmp_figure_ground_024.png,v2,2,1140,58.99,58.76
figure_ground_bias,cmp_figure_ground_024.png,v3,2,1140,88.37,109.35
figure_ground_bias,cmp_figure_ground_025.png,orig,1,3904,100.0,0.0
figure_ground_bias,cmp_figure_ground_025.png,v1,1,3904,60.26,0.0
figure_ground_bias,cmp_figure_ground_025.png,v2,1,3904,0.06,0.0
figure_ground_bias,cmp_figure_ground_025.png,v3,1,3904,151.58,0.0
figure_ground_bias,cmp_figure_ground_025.png,orig,2,2024,200.0,100.0
figure_ground_bias,cmp_figure_ground_025.png,v1,2,2024,66.59,6.33
figure_ground_bias,cmp_figure_ground_025.png,v2,2,2024,68.86,68.8
figure_ground_bias,cmp_figure_ground_025.png,v3,2,2024,73.41,78.17
figure_ground_bias,cmp_figure_ground_026.png,orig,1,3599,100.0,0.0
figure_ground_bias,cmp_figure_ground_026.png,v1,1,3599,101.89,0.0
figure_ground_bias,cmp_figure_ground_026.png,v2,1,3599,0.22,0.0
figure_ground_bias,cmp_figure_ground_026.png,v3,1,3599,209.49,0.0
figure_ground_bias,cmp_figure_ground_026.png,orig,2,1044,200.0,100.0
figure_ground_bias,cmp_figure_ground_026.png,v1,2,1044,62.21,39.68
figure_ground_bias,cmp_figure_ground_026.png,v2,2,1044,71.42,71.2
figure_ground_bias,cmp_figure_ground_026.png,v3,2,1044,56.68,152.81
figure_ground_bias,cmp_figure_ground_027.png,orig,1,2544,100.0,0.0
figure_ground_bias,cmp_figure_ground_027.png,v1,1,2544,81.64,0.0
figure_ground_bias,cmp_figure_ground_027.png,v2,1,2544,0.04,0.0
figure_ground_bias,cmp_figure_ground_027.png,v3,1,2544,169.16,0.0
figure_ground_bias,cmp_figure_ground_027.png,orig,2,1568,200.0,100.0
figure_ground_bias,cmp_figure_ground_027.png,v1,2,1568,60.68,20.96
figure_ground_bias,cmp_figure_ground_027.png,v2,2,1568,71.31,71.27
figure_ground_bias,cmp_figure_ground_027.png,v3,2,1568,82.79,86.37
figure_ground_bias,cmp_figure_ground_028.png,orig,1,3465,100.0,0.0
figure_ground_bias,cmp_figure_ground_028.png,v1,1,3465,85.71,0.0
figure_ground_bias,cmp_figure_ground_028.png,v2,1,3465,0.27,0.0
figure_ground_bias,cmp_figure_ground_028.png,v3,1,3465,221.85,0.0
figure_ground_bias,cmp_figure_ground_028.png,orig,2,782,200.0,100.0
figure_ground_bias,cmp_figure_ground_028.png,v1,2,782,71.09,14.62
figure_ground_bias,cmp_figure_ground_028.png,v2,2,782,79.41,79.14
figure_ground_bias,cmp_figure_ground_028.png,v3,2,782,60.68,161.17
figure_ground_bias,cmp_figure_ground_029.png,orig,1,3717,100.0,0.0
figure_ground_bias,cmp_figure_ground_029.png,v1,1,3717,96.97,0.0
figure_ground_bias,cmp_figure_ground_029.png,v2,1,3717,0.08,0.0
figure_ground_bias,cmp_figure_ground_029.png,v3,1,3717,190.3,0.0
figure_ground_bias,cmp_figure_ground_029.png,orig,2,420,200.0,100.0
figure_ground_bias,cmp_figure_ground_029.png,v1,2,420,73.04,23.93
figure_ground_bias,cmp_figure_ground_029.png,v2,2,420,72.94,72.86
figure_ground_bias,cmp_figure_ground_029.png,v3,2,420,55.2,135.1
---,CATEGORY: HEIGHT_BIAS,---,---,---,---,---
height_bias,cmp_ypos_050.png,orig,1,225,200.0,0.0
height_bias,cmp_ypos_050.png,v1,1,225,19.82,0.0
height_bias,cmp_ypos_050.png,v2,1,225,86.28,0.0
height_bias,cmp_ypos_050.png,v3,1,225,48.97,0.0
height_bias,cmp_ypos_050.png,orig,2,399,128.0,72.0
height_bias,cmp_ypos_050.png,v1,2,399,10.23,9.59
height_bias,cmp_ypos_050.png,v2,2,399,107.18,20.9
height_bias,cmp_ypos_050.png,v3,2,399,41.8,7.17
height_bias,cmp_ypos_063.png,orig,1,625,200.0,0.0
height_bias,cmp_ypos_063.png,v1,1,625,28.61,0.0
height_bias,cmp_ypos_063.png,v2,1,625,79.75,0.0
height_bias,cmp_ypos_063.png,v3,1,625,47.58,0.0
height_bias,cmp_ypos_063.png,orig,2,630,128.0,72.0
height_bias,cmp_ypos_063.png,v1,2,630,16.16,12.45
height_bias,cmp_ypos_063.png,v2,2,630,94.23,14.48
height_bias,cmp_ypos_063.png,v3,2,630,44.14,3.44
height_bias,cmp_ypos_077.png,orig,1,475,200.0,0.0
height_bias,cmp_ypos_077.png,v1,1,475,28.06,0.0
height_bias,cmp_ypos_077.png,v2,1,475,73.62,0.0
height_bias,cmp_ypos_077.png,v3,1,475,48.1,0.0
height_bias,cmp_ypos_077.png,orig,2,1088,128.0,72.0
height_bias,cmp_ypos_077.png,v1,2,1088,20.79,7.27
height_bias,cmp_ypos_077.png,v2,2,1088,79.77,6.15
height_bias,cmp_ypos_077.png,v3,2,1088,47.11,0.99
height_bias,cmp_ypos_091.png,orig,1,850,200.0,0.0
height_bias,cmp_ypos_091.png,v1,1,850,33.49,0.0
height_bias,cmp_ypos_091.png,v2,1,850,63.16,0.0
height_bias,cmp_ypos_091.png,v3,1,850,51.74,0.0
height_bias,cmp_ypos_091.png,orig,2,1178,128.0,72.0
height_bias,cmp_ypos_091.png,v1,2,1178,21.86,11.63
height_bias,cmp_ypos_091.png,v2,2,1178,75.62,12.46
height_bias,cmp_ypos_091.png,v3,2,1178,50.71,1.03
height_bias,cmp_ypos_105.png,orig,1,1080,200.0,0.0
height_bias,cmp_ypos_105.png,v1,1,1080,34.07,0.0
height_bias,cmp_ypos_105.png,v2,1,1080,55.86,0.0
height_bias,cmp_ypos_105.png,v3,1,1080,58.01,0.0
height_bias,cmp_ypos_105.png,orig,2,1292,128.0,72.0
height_bias,cmp_ypos_105.png,v1,2,1292,27.35,6.72
height_bias,cmp_ypos_105.png,v2,2,1292,60.81,4.95
height_bias,cmp_ypos_105.png,v3,2,1292,63.78,5.77
height_bias,cmp_ypos_118.png,orig,1,1292,200.0,0.0
height_bias,cmp_ypos_118.png,v1,1,1292,52.97,0.0
height_bias,cmp_ypos_118.png,v2,1,1292,49.69,0.0
height_bias,cmp_ypos_118.png,v3,1,1292,62.21,0.0
height_bias,cmp_ypos_118.png,orig,2,608,128.0,72.0
height_bias,cmp_ypos_118.png,v1,2,608,31.54,21.43
height_bias,cmp_ypos_118.png,v2,2,608,54.09,4.4
height_bias,cmp_ypos_118.png,v3,2,608,62.92,0.71
height_bias,cmp_ypos_132.png,orig,1,1122,200.0,0.0
height_bias,cmp_ypos_132.png,v1,1,1122,45.76,0.0
height_bias,cmp_ypos_132.png,v2,1,1122,35.64,0.0
height_bias,cmp_ypos_132.png,v3,1,1122,67.02,0.0
height_bias,cmp_ypos_132.png,orig,2,465,128.0,72.0
height_bias,cmp_ypos_132.png,v1,2,465,34.34,11.42
height_bias,cmp_ypos_132.png,v2,2,465,43.38,7.74
height_bias,cmp_ypos_132.png,v3,2,465,64.4,2.62
height_bias,cmp_ypos_146.png,orig,1,529,200.0,0.0
height_bias,cmp_ypos_146.png,v1,1,529,52.3,0.0
height_bias,cmp_ypos_146.png,v2,1,529,32.05,0.0
height_bias,cmp_ypos_146.png,v3,1,529,64.08,0.0
height_bias,cmp_ypos_146.png,orig,2,1008,128.0,72.0
height_bias,cmp_ypos_146.png,v1,2,1008,36.24,16.06
height_bias,cmp_ypos_146.png,v2,2,1008,36.32,4.27
height_bias,cmp_ypos_146.png,v3,2,1008,61.34,2.74
height_bias,cmp_ypos_160.png,orig,1,672,200.0,0.0
height_bias,cmp_ypos_160.png,v1,1,672,53.82,0.0
height_bias,cmp_ypos_160.png,v2,1,672,26.58,0.0
height_bias,cmp_ypos_160.png,v3,1,672,66.35,0.0
height_bias,cmp_ypos_160.png,orig,2,510,128.0,72.0
height_bias,cmp_ypos_160.png,v1,2,510,38.54,15.28
height_bias,cmp_ypos_160.png,v2,2,510,27.48,0.9
height_bias,cmp_ypos_160.png,v3,2,510,62.97,3.38
height_bias,cmp_ypos_174.png,orig,1,816,200.0,0.0
height_bias,cmp_ypos_174.png,v1,1,816,58.86,0.0
height_bias,cmp_ypos_174.png,v2,1,816,22.16,0.0
height_bias,cmp_ypos_174.png,v3,1,816,56.06,0.0
height_bias,cmp_ypos_174.png,orig,2,828,128.0,72.0
height_bias,cmp_ypos_174.png,v1,2,828,41.47,17.39
height_bias,cmp_ypos_174.png,v2,2,828,23.94,1.78
height_bias,cmp_ypos_174.png,v3,2,828,54.94,1.12
height_bias,cmp_ypos_187.png,orig,1,437,200.0,0.0
height_bias,cmp_ypos_187.png,v1,1,437,65.59,0.0
height_bias,cmp_ypos_187.png,v2,1,437,17.84,0.0
height_bias,cmp_ypos_187.png,v3,1,437,53.06,0.0
height_bias,cmp_ypos_187.png,orig,2,462,128.0,72.0
height_bias,cmp_ypos_187.png,v1,2,462,44.76,20.83
height_bias,cmp_ypos_187.png,v2,2,462,15.9,1.94
height_bias,cmp_ypos_187.png,v3,2,462,54.15,1.09
height_bias,cmp_ypos_201.png,orig,1,374,200.0,0.0
height_bias,cmp_ypos_201.png,v1,1,374,68.39,0.0
height_bias,cmp_ypos_201.png,v2,1,374,12.77,0.0
height_bias,cmp_ypos_201.png,v3,1,374,50.42,0.0
height_bias,cmp_ypos_201.png,orig,2,1080,128.0,72.0
height_bias,cmp_ypos_201.png,v1,2,1080,55.13,13.26
height_bias,cmp_ypos_201.png,v2,2,1080,12.09,0.68
height_bias,cmp_ypos_201.png,v3,2,1080,54.07,3.65
height_bias,cmp_ypos_215.png,orig,1,675,200.0,0.0
height_bias,cmp_ypos_215.png,v1,1,675,70.15,0.0
height_bias,cmp_ypos_215.png,v2,1,675,7.43,0.0
height_bias,cmp_ypos_215.png,v3,1,675,28.62,0.0
height_bias,cmp_ypos_215.png,orig,2,1024,128.0,72.0
height_bias,cmp_ypos_215.png,v1,2,1024,59.67,10.48
height_bias,cmp_ypos_215.png,v2,2,1024,10.77,3.34
height_bias,cmp_ypos_215.png,v3,2,1024,40.65,12.03
height_bias,cmp_ypos_229.png,orig,1,462,200.0,0.0
height_bias,cmp_ypos_229.png,v1,1,462,88.81,0.0
height_bias,cmp_ypos_229.png,v2,1,462,2.83,0.0
height_bias,cmp_ypos_229.png,v3,1,462,16.23,0.0
height_bias,cmp_ypos_229.png,orig,2,900,128.0,72.0
height_bias,cmp_ypos_229.png,v1,2,900,70.22,18.59
height_bias,cmp_ypos_229.png,v2,2,900,4.25,1.42
height_bias,cmp_ypos_229.png,v3,2,900,30.59,14.36
height_bias,cmp_ypos_243.png,orig,1,780,200.0,0.0
height_bias,cmp_ypos_243.png,v1,1,780,92.75,0.0
height_bias,cmp_ypos_243.png,v2,1,780,0.81,0.0
height_bias,cmp_ypos_243.png,v3,1,780,16.65,0.0
height_bias,cmp_ypos_243.png,orig,2,870,128.0,72.0
height_bias,cmp_ypos_243.png,v1,2,870,76.27,16.48
height_bias,cmp_ypos_243.png,v2,2,870,1.61,0.8
height_bias,cmp_ypos_243.png,v3,2,870,34.93,18.28
height_bias,cmp_ypos_256.png,orig,1,441,200.0,0.0
height_bias,cmp_ypos_256.png,v1,1,441,103.31,0.0
height_bias,cmp_ypos_256.png,v2,1,441,0.0,0.0
height_bias,cmp_ypos_256.png,v3,1,441,15.45,0.0
height_bias,cmp_ypos_256.png,orig,2,588,128.0,72.0
height_bias,cmp_ypos_256.png,v1,2,588,79.27,24.04
height_bias,cmp_ypos_256.png,v2,2,588,0.24,0.24
height_bias,cmp_ypos_256.png,v3,2,588,38.64,23.19
height_bias,cmp_ypos_270.png,orig,1,780,200.0,0.0
height_bias,cmp_ypos_270.png,v1,1,780,114.7,0.0
height_bias,cmp_ypos_270.png,v2,1,780,0.0,0.0
height_bias,cmp_ypos_270.png,v3,1,780,18.94,0.0
height_bias,cmp_ypos_270.png,orig,2,775,128.0,72.0
height_bias,cmp_ypos_270.png,v1,2,775,87.89,26.81
height_bias,cmp_ypos_270.png,v2,2,775,0.51,0.51
height_bias,cmp_ypos_270.png,v3,2,775,41.28,22.34
height_bias,cmp_ypos_284.png,orig,1,500,200.0,0.0
height_bias,cmp_ypos_284.png,v1,1,500,121.58,0.0
height_bias,cmp_ypos_284.png,v2,1,500,0.0,0.0
height_bias,cmp_ypos_284.png,v3,1,500,16.33,0.0
height_bias,cmp_ypos_284.png,orig,2,780,128.0,72.0
height_bias,cmp_ypos_284.png,v1,2,780,102.08,19.5
height_bias,cmp_ypos_284.png,v2,2,780,0.01,0.01
height_bias,cmp_ypos_284.png,v3,2,780,40.15,23.82
height_bias,cmp_ypos_298.png,orig,1,650,200.0,0.0
height_bias,cmp_ypos_298.png,v1,1,650,117.35,0.0
height_bias,cmp_ypos_298.png,v2,1,650,0.52,0.0
height_bias,cmp_ypos_298.png,v3,1,650,18.72,0.0
height_bias,cmp_ypos_298.png,orig,2,570,128.0,72.0
height_bias,cmp_ypos_298.png,v1,2,570,114.59,2.76
height_bias,cmp_ypos_298.png,v2,2,570,0.55,0.03
height_bias,cmp_ypos_298.png,v3,2,570,38.32,19.6
height_bias,cmp_ypos_312.png,orig,1,483,200.0,0.0
height_bias,cmp_ypos_312.png,v1,1,483,135.76,0.0
height_bias,cmp_ypos_312.png,v2,1,483,2.29,0.0
height_bias,cmp_ypos_312.png,v3,1,483,29.78,0.0
height_bias,cmp_ypos_312.png,orig,2,700,128.0,72.0
height_bias,cmp_ypos_312.png,v1,2,700,116.16,19.6
height_bias,cmp_ypos_312.png,v2,2,700,2.73,0.44
height_bias,cmp_ypos_312.png,v3,2,700,56.03,26.25
height_bias,cmp_ypos_325.png,orig,1,896,200.0,0.0
height_bias,cmp_ypos_325.png,v1,1,896,141.06,0.0
height_bias,cmp_ypos_325.png,v2,1,896,5.11,0.0
height_bias,cmp_ypos_325.png,v3,1,896,21.86,0.0
height_bias,cmp_ypos_325.png,orig,2,552,128.0,72.0
height_bias,cmp_ypos_325.png,v1,2,552,111.76,29.3
height_bias,cmp_ypos_325.png,v2,2,552,3.66,1.45
height_bias,cmp_ypos_325.png,v3,2,552,51.91,30.05
height_bias,cmp_ypos_339.png,orig,1,754,200.0,0.0
height_bias,cmp_ypos_339.png,v1,1,754,149.91,0.0
height_bias,cmp_ypos_339.png,v2,1,754,8.49,0.0
height_bias,cmp_ypos_339.png,v3,1,754,26.83,0.0
height_bias,cmp_ypos_339.png,orig,2,625,128.0,72.0
height_bias,cmp_ypos_339.png,v1,2,625,116.68,33.23
height_bias,cmp_ypos_339.png,v2,2,625,5.63,2.86
height_bias,cmp_ypos_339.png,v3,2,625,48.3,21.47
height_bias,cmp_ypos_353.png,orig,1,630,200.0,0.0
height_bias,cmp_ypos_353.png,v1,1,630,160.55,0.0
height_bias,cmp_ypos_353.png,v2,1,630,14.3,0.0
height_bias,cmp_ypos_353.png,v3,1,630,29.48,0.0
height_bias,cmp_ypos_353.png,orig,2,748,128.0,72.0
height_bias,cmp_ypos_353.png,v1,2,748,126.99,33.56
height_bias,cmp_ypos_353.png,v2,2,748,11.16,3.14
height_bias,cmp_ypos_353.png,v3,2,748,59.2,29.72
height_bias,cmp_ypos_367.png,orig,1,357,200.0,0.0
height_bias,cmp_ypos_367.png,v1,1,357,170.66,0.0
height_bias,cmp_ypos_367.png,v2,1,357,17.05,0.0
height_bias,cmp_ypos_367.png,v3,1,357,46.42,0.0
height_bias,cmp_ypos_367.png,orig,2,630,128.0,72.0
height_bias,cmp_ypos_367.png,v1,2,630,144.3,26.36
height_bias,cmp_ypos_367.png,v2,2,630,16.09,0.96
height_bias,cmp_ypos_367.png,v3,2,630,68.6,22.18
height_bias,cmp_ypos_381.png,orig,1,575,200.0,0.0
height_bias,cmp_ypos_381.png,v1,1,575,171.35,0.0
height_bias,cmp_ypos_381.png,v2,1,575,21.08,0.0
height_bias,cmp_ypos_381.png,v3,1,575,50.78,0.0
height_bias,cmp_ypos_381.png,orig,2,600,128.0,72.0
height_bias,cmp_ypos_381.png,v1,2,600,155.96,15.39
height_bias,cmp_ypos_381.png,v2,2,600,21.07,0.01
height_bias,cmp_ypos_381.png,v3,2,600,66.67,15.89
height_bias,cmp_ypos_394.png,orig,1,570,200.0,0.0
height_bias,cmp_ypos_394.png,v1,1,570,198.81,0.0
height_bias,cmp_ypos_394.png,v2,1,570,32.72,0.0
height_bias,cmp_ypos_394.png,v3,1,570,54.01,0.0
height_bias,cmp_ypos_394.png,orig,2,702,128.0,72.0
height_bias,cmp_ypos_394.png,v1,2,702,165.42,33.39
height_bias,cmp_ypos_394.png,v2,2,702,34.62,1.9
height_bias,cmp_ypos_394.png,v3,2,702,78.54,24.53
height_bias,cmp_ypos_408.png,orig,1,644,200.0,0.0
height_bias,cmp_ypos_408.png,v1,1,644,204.25,0.0
height_bias,cmp_ypos_408.png,v2,1,644,39.36,0.0
height_bias,cmp_ypos_408.png,v3,1,644,49.52,0.0
height_bias,cmp_ypos_408.png,orig,2,624,128.0,72.0
height_bias,cmp_ypos_408.png,v1,2,624,166.71,37.54
height_bias,cmp_ypos_408.png,v2,2,624,43.06,3.7
height_bias,cmp_ypos_408.png,v3,2,624,84.31,34.79
height_bias,cmp_ypos_422.png,orig,1,850,200.0,0.0
height_bias,cmp_ypos_422.png,v1,1,850,213.64,0.0
height_bias,cmp_ypos_422.png,v2,1,850,48.0,0.0
height_bias,cmp_ypos_422.png,v3,1,850,57.71,0.0
height_bias,cmp_ypos_422.png,orig,2,675,128.0,72.0
height_bias,cmp_ypos_422.png,v1,2,675,170.01,43.63
height_bias,cmp_ypos_422.png,v2,2,675,45.89,2.11
height_bias,cmp_ypos_422.png,v3,2,675,82.78,25.07
height_bias,cmp_ypos_436.png,orig,1,650,200.0,0.0
height_bias,cmp_ypos_436.png,v1,1,650,221.51,0.0
height_bias,cmp_ypos_436.png,v2,1,650,55.92,0.0
height_bias,cmp_ypos_436.png,v3,1,650,74.13,0.0
height_bias,cmp_ypos_436.png,orig,2,750,128.0,72.0
height_bias,cmp_ypos_436.png,v1,2,750,179.08,42.43
height_bias,cmp_ypos_436.png,v2,2,750,58.87,2.95
height_bias,cmp_ypos_436.png,v3,2,750,94.51,20.38
height_bias,cmp_ypos_450.png,orig,1,551,200.0,0.0
height_bias,cmp_ypos_450.png,v1,1,551,219.26,0.0
height_bias,cmp_ypos_450.png,v2,1,551,63.24,0.0
height_bias,cmp_ypos_450.png,v3,1,551,67.36,0.0
height_bias,cmp_ypos_450.png,orig,2,725,128.0,72.0
height_bias,cmp_ypos_450.png,v1,2,725,183.49,35.77
height_bias,cmp_ypos_450.png,v2,2,725,66.59,3.35
height_bias,cmp_ypos_450.png,v3,2,725,93.17,25.81
---,CATEGORY: HOLLOW_FACE_BIAS,---,---,---,---,---
hollow_face_bias,cmp_face_shading_000.png,orig,1,476,126.71,0.0
hollow_face_bias,cmp_face_shading_000.png,v1,1,476,237.7,0.0
hollow_face_bias,cmp_face_shading_000.png,v2,1,476,159.78,0.0
hollow_face_bias,cmp_face_shading_000.png,v3,1,476,241.99,0.0
hollow_face_bias,cmp_face_shading_000.png,orig,2,286,128.0,1.29
hollow_face_bias,cmp_face_shading_000.png,v1,2,286,40.19,197.51
hollow_face_bias,cmp_face_shading_000.png,v2,2,286,4.06,155.72
hollow_face_bias,cmp_face_shading_000.png,v3,2,286,107.91,134.08
hollow_face_bias,cmp_face_shading_001.png,orig,1,1008,126.75,0.0
hollow_face_bias,cmp_face_shading_001.png,v1,1,1008,237.76,0.0
hollow_face_bias,cmp_face_shading_001.png,v2,1,1008,164.66,0.0
hollow_face_bias,cmp_face_shading_001.png,v3,1,1008,241.58,0.0
hollow_face_bias,cmp_face_shading_001.png,orig,2,1564,128.0,1.25
hollow_face_bias,cmp_face_shading_001.png,v1,2,1564,49.69,188.07
hollow_face_bias,cmp_face_shading_001.png,v2,2,1564,3.46,161.2
hollow_face_bias,cmp_face_shading_001.png,v3,2,1564,108.73,132.85
hollow_face_bias,cmp_face_shading_002.png,orig,1,1080,121.56,0.0
hollow_face_bias,cmp_face_shading_002.png,v1,1,1080,239.61,0.0
hollow_face_bias,cmp_face_shading_002.png,v2,1,1080,163.66,0.0
hollow_face_bias,cmp_face_shading_002.png,v3,1,1080,242.36,0.0
hollow_face_bias,cmp_face_shading_002.png,orig,2,884,128.0,6.44
hollow_face_bias,cmp_face_shading_002.png,v1,2,884,52.45,187.16
hollow_face_bias,cmp_face_shading_002.png,v2,2,884,0.0,163.66
hollow_face_bias,cmp_face_shading_002.png,v3,2,884,103.58,138.78
hollow_face_bias,cmp_face_shading_003.png,orig,1,2120,122.98,0.0
hollow_face_bias,cmp_face_shading_003.png,v1,1,2120,238.93,0.0
hollow_face_bias,cmp_face_shading_003.png,v2,1,2120,164.61,0.0
hollow_face_bias,cmp_face_shading_003.png,v3,1,2120,240.48,0.0
hollow_face_bias,cmp_face_shading_003.png,orig,2,1394,128.0,5.02
hollow_face_bias,cmp_face_shading_003.png,v1,2,1394,52.22,186.71
hollow_face_bias,cmp_face_shading_003.png,v2,2,1394,0.49,164.12
hollow_face_bias,cmp_face_shading_003.png,v3,2,1394,98.37,142.11
hollow_face_bias,cmp_face_shading_004.png,orig,1,1008,120.92,0.0
hollow_face_bias,cmp_face_shading_004.png,v1,1,1008,241.14,0.0
hollow_face_bias,cmp_face_shading_004.png,v2,1,1008,164.99,0.0
hollow_face_bias,cmp_face_shading_004.png,v3,1,1008,241.69,0.0
hollow_face_bias,cmp_face_shading_004.png,orig,2,1558,128.0,7.08
hollow_face_bias,cmp_face_shading_004.png,v1,2,1558,58.29,182.85
hollow_face_bias,cmp_face_shading_004.png,v2,2,1558,0.52,164.47
hollow_face_bias,cmp_face_shading_004.png,v3,2,1558,93.58,148.11
hollow_face_bias,cmp_face_shading_005.png,orig,1,960,128.22,0.0
hollow_face_bias,cmp_face_shading_005.png,v1,1,960,235.27,0.0
hollow_face_bias,cmp_face_shading_005.png,v2,1,960,164.61,0.0
hollow_face_bias,cmp_face_shading_005.png,v3,1,960,242.98,0.0
hollow_face_bias,cmp_face_shading_005.png,orig,2,725,128.0,0.22
hollow_face_bias,cmp_face_shading_005.png,v1,2,725,60.91,174.36
hollow_face_bias,cmp_face_shading_005.png,v2,2,725,0.28,164.33
hollow_face_bias,cmp_face_shading_005.png,v3,2,725,92.99,149.99
hollow_face_bias,cmp_face_shading_006.png,orig,1,960,127.47,0.0
hollow_face_bias,cmp_face_shading_006.png,v1,1,960,236.05,0.0
hollow_face_bias,cmp_face_shading_006.png,v2,1,960,161.01,0.0
hollow_face_bias,cmp_face_shading_006.png,v3,1,960,242.89,0.0
hollow_face_bias,cmp_face_shading_006.png,orig,2,1496,128.0,0.53
hollow_face_bias,cmp_face_shading_006.png,v1,2,1496,58.21,177.84
hollow_face_bias,cmp_face_shading_006.png,v2,2,1496,3.51,157.5
hollow_face_bias,cmp_face_shading_006.png,v3,2,1496,87.13,155.76
hollow_face_bias,cmp_face_shading_007.png,orig,1,1632,126.88,0.0
hollow_face_bias,cmp_face_shading_007.png,v1,1,1632,233.85,0.0
hollow_face_bias,cmp_face_shading_007.png,v2,1,1632,152.83,0.0
hollow_face_bias,cmp_face_shading_007.png,v3,1,1632,242.98,0.0
hollow_face_bias,cmp_face_shading_007.png,orig,2,1520,128.0,1.12
hollow_face_bias,cmp_face_shading_007.png,v1,2,1520,59.16,174.69
hollow_face_bias,cmp_face_shading_007.png,v2,2,1520,1.78,151.05
hollow_face_bias,cmp_face_shading_007.png,v3,2,1520,86.66,156.32
hollow_face_bias,cmp_face_shading_008.png,orig,1,1960,123.3,0.0
hollow_face_bias,cmp_face_shading_008.png,v1,1,1960,236.89,0.0
hollow_face_bias,cmp_face_shading_008.png,v2,1,1960,152.4,0.0
hollow_face_bias,cmp_face_shading_008.png,v3,1,1960,242.29,0.0
hollow_face_bias,cmp_face_shading_008.png,orig,2,1394,128.0,4.7
hollow_face_bias,cmp_face_shading_008.png,v1,2,1394,61.63,175.26
hollow_face_bias,cmp_face_shading_008.png,v2,2,1394,2.43,149.97
hollow_face_bias,cmp_face_shading_008.png,v3,2,1394,77.54,164.75
hollow_face_bias,cmp_face_shading_009.png,orig,1,552,126.09,0.0
hollow_face_bias,cmp_face_shading_009.png,v1,1,552,239.12,0.0
hollow_face_bias,cmp_face_shading_009.png,v2,1,552,148.81,0.0
hollow_face_bias,cmp_face_shading_009.png,v3,1,552,242.49,0.0
hollow_face_bias,cmp_face_shading_009.png,orig,2,1632,128.0,1.91
hollow_face_bias,cmp_face_shading_009.png,v1,2,1632,66.25,172.87
hollow_face_bias,cmp_face_shading_009.png,v2,2,1632,0.29,148.52
hollow_face_bias,cmp_face_shading_009.png,v3,2,1632,71.09,171.4
hollow_face_bias,cmp_face_shading_010.png,orig,1,1161,125.44,0.0
hollow_face_bias,cmp_face_shading_010.png,v1,1,1161,239.24,0.0
hollow_face_bias,cmp_face_shading_010.png,v2,1,1161,143.01,0.0
hollow_face_bias,cmp_face_shading_010.png,v3,1,1161,241.7,0.0
hollow_face_bias,cmp_face_shading_010.png,orig,2,900,128.0,2.56
hollow_face_bias,cmp_face_shading_010.png,v1,2,900,69.4,169.84
hollow_face_bias,cmp_face_shading_010.png,v2,2,900,0.0,143.01
hollow_face_bias,cmp_face_shading_010.png,v3,2,900,70.07,171.63
hollow_face_bias,cmp_face_shading_011.png,orig,1,1333,125.97,0.0
hollow_face_bias,cmp_face_shading_011.png,v1,1,1333,238.1,0.0
